Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
29,Current employee,Travel_Frequently,Research & Development,20,Below college,Medical,4,Male,1,2,Sales Executive,4,Divorced,9525,1,No,14,3,3,2,6,2,2,6,3,1,3,Adzuna,23
29,Current employee,Travel_Frequently,Research & Development,20,Below college,Other,4,Male,1,2,Sales Executive,4,Divorced,9525,7,No,14,3,3,2,6,2,2,6,3,1,3,Adzuna,23
37,Current employee,Travel_Frequently,Sales,1,Master,Medical,3,Male,3,2,Healthcare Representative,4,Divorced,6513,0,No,17,3,3,2,6,2,2,6,3,1,3,Adzuna,31
37,Current employee,Travel_Frequently,Sales,1,Master,Life Sciences,3,Male,1,2,Sales Executive,4,Divorced,9525,4,No,14,3,3,2,6,2,2,6,3,1,3,Adzuna,31
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
27,Current employee,Travel_Rarely,Sales,23,Below college,Medical,4,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,17
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Medical,2,Female,2,1,Research Scientist,4,Married,2929,3,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
27,Current employee,Travel_Rarely,Sales,23,Below college,Other,4,Female,2,1,Research Scientist,4,Married,2929,4,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,17
27,Current employee,Travel_Rarely,Sales,23,Below college,Medical,4,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,Jora,17
27,Current employee,Travel_Rarely,Sales,23,Below college,Other,4,Female,2,1,Research Scientist,4,Married,2929,4,No,12,3,2,0,10,3,3,10,9,8,7,LinkedIn,17
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Medical,2,Female,2,1,Research Scientist,4,Married,2929,3,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
27,Current employee,Travel_Rarely,Sales,23,Below college,Medical,4,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,17
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Medical,2,Female,2,1,Research Scientist,4,Married,2929,3,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
27,Current employee,Travel_Rarely,Sales,23,Below college,Other,4,Female,2,1,Research Scientist,4,Married,2929,4,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,17
27,Current employee,Travel_Rarely,Sales,23,Below college,Medical,4,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,Jora,17
27,Current employee,Travel_Rarely,Sales,23,Below college,Other,4,Female,2,1,Research Scientist,4,Married,2929,4,No,12,3,2,0,10,3,3,10,9,8,7,LinkedIn,17
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Medical,2,Female,2,1,Research Scientist,4,Married,2929,3,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,20
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Medical,4,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,26
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Marketing,4,Male,3,1,Sales Representative,4,Divorced,2275,9,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,26
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Marketing,3,Male,3,1,Sales Representative,4,Divorced,2275,9,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,20
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Life Sciences,3,Male,3,1,Laboratory Technician,4,Divorced,2275,1,Yes,21,4,2,1,3,2,3,3,2,0,2,Recruit.net,20
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Marketing,3,Male,3,1,Sales Representative,4,Single,2275,9,Yes,21,4,2,1,3,2,3,3,2,0,2,Indeed,20
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Medical,4,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,4,2,1,3,2,3,3,2,0,2,Company Website,26
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Marketing,4,Male,3,1,Sales Representative,4,Divorced,2275,9,Yes,21,4,2,1,3,2,3,3,2,0,2,Company Website,26
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,20
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Medical,4,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,26
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Marketing,4,Male,3,1,Sales Representative,4,Divorced,2275,9,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,26
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Marketing,3,Male,3,1,Sales Representative,4,Divorced,2275,9,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,20
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Life Sciences,3,Male,3,1,Laboratory Technician,4,Divorced,2275,1,Yes,21,4,2,1,3,2,3,3,2,0,2,Recruit.net,20
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Marketing,3,Male,3,1,Sales Representative,4,Single,2275,9,Yes,21,4,2,1,3,2,3,3,2,0,2,Indeed,20
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Medical,4,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,4,2,1,3,2,3,3,2,0,2,Company Website,26
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Marketing,4,Male,3,1,Sales Representative,4,Divorced,2275,9,Yes,21,4,2,1,3,2,3,3,2,0,2,Company Website,26
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,0,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
35,Current employee,Travel_Frequently,Research & Development,2,Master,Medical,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,29
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Medical,4,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,22
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,4,Male,2,1,Research Scientist,4,Single,4930,3,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,22
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Medical,4,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Indeed,22
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,4,Male,2,1,Research Scientist,4,Single,4930,3,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,22
35,Current employee,Travel_Frequently,Research & Development,2,Master,Medical,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,29
35,Current employee,Travel_Frequently,Research & Development,2,Master,Life Sciences,1,Male,2,1,Research Scientist,4,Single,4930,2,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,29
35,Current employee,Travel_Frequently,Research & Development,2,Master,Medical,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,29
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Medical,4,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,22
35,Current employee,Travel_Frequently,Research & Development,2,Master,Life Sciences,1,Male,2,1,Research Scientist,4,Single,4930,2,Yes,14,4,3,0,6,2,4,5,4,1,4,Jora,29
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,4,Male,2,1,Research Scientist,4,Single,4930,3,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,22
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Medical,4,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Indeed,22
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,4,Male,2,1,Research Scientist,4,Single,4930,3,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,22
35,Current employee,Travel_Frequently,Research & Development,2,Master,Medical,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,29
35,Current employee,Travel_Frequently,Research & Development,2,Master,Life Sciences,1,Male,2,1,Research Scientist,4,Single,4930,2,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,29
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,4,1,1,10,3,3,10,9,8,8,LinkedIn,33
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Life Sciences,4,Male,3,2,Sales Executive,4,Married,7847,4,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,33
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,6,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,6,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,33
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Life Sciences,4,Male,3,2,Sales Executive,4,Married,7847,4,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,33
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,4,1,1,10,3,3,10,9,8,8,LinkedIn,33
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Life Sciences,4,Male,3,2,Sales Executive,4,Married,7847,4,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,33
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,6,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,6,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,33
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Life Sciences,4,Male,3,2,Sales Executive,4,Married,7847,4,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,33
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,19
37,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
37,Current employee,Travel_Rarely,Research & Development,7,Master,Marketing,4,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,19
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Single,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Company Website,19
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,3,5,1,3,5,3,0,4,Recruit.net,19
37,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
37,Current employee,Travel_Rarely,Research & Development,7,Master,Marketing,4,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,19
37,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
37,Current employee,Travel_Rarely,Research & Development,7,Master,Marketing,4,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,19
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Single,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Company Website,19
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,3,5,1,3,5,3,0,4,Recruit.net,19
37,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
37,Current employee,Travel_Rarely,Research & Development,7,Master,Marketing,4,Male,4,1,Research Scientist,3,Married,4401,3,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
27,Current employee,Travel_Rarely,Sales,2,College,Medical,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,17
27,Current employee,Travel_Rarely,Sales,2,College,Life Sciences,4,Male,3,3,Sales Executive,3,Single,9241,4,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,17
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,5,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
27,Current employee,Travel_Rarely,Sales,2,College,Medical,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Company Website,17
27,Current employee,Travel_Rarely,Sales,2,College,Life Sciences,4,Male,3,3,Sales Executive,3,Single,9241,4,No,12,3,2,0,10,3,3,10,8,8,7,Recruit.net,17
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,5,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
27,Current employee,Travel_Rarely,Sales,2,College,Medical,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,17
27,Current employee,Travel_Rarely,Sales,2,College,Life Sciences,4,Male,3,3,Sales Executive,3,Single,9241,4,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,17
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,5,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
27,Current employee,Travel_Rarely,Sales,2,College,Medical,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Company Website,17
27,Current employee,Travel_Rarely,Sales,2,College,Life Sciences,4,Male,3,3,Sales Executive,3,Single,9241,4,No,12,3,2,0,10,3,3,10,8,8,7,Recruit.net,17
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,5,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,20
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,4,3,1,9,2,3,5,3,1,2,GlassDoor,20
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Other,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,20
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,20
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Other,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,20
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,4,3,1,9,2,3,5,3,1,2,GlassDoor,20
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Other,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,20
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,20
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Other,4,Female,3,1,Laboratory Technician,3,Married,2974,1,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,19
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,8,No,15,4,3,0,17,2,2,13,7,6,7,Company Website,19
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,3,2,Sales Representative,4,Single,4502,9,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,19
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,8,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,19
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,3,2,Sales Representative,4,Single,4502,9,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,19
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,8,No,15,4,3,0,17,2,2,13,7,6,7,Company Website,19
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,3,2,Sales Representative,4,Single,4502,9,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,19
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,8,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,19
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Marketing,4,Female,3,2,Sales Representative,4,Single,4502,9,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,20
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,6
