EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
5564,44,0,Travel_Rarely,Research & Development,28,Bachelor,Life Sciences,4,Male,3,4,Research Director,1,Married,16328,3,No,13,4,3,1,24,1,4,20,6,14,17,LinkedIn,20
8496,49,0,Travel_Rarely,Research & Development,4,College,Medical,4,Male,3,4,Research Director,1,Married,16328,3,No,13,4,3,1,24,1,4,20,6,14,17,LinkedIn,25
4506,39,0,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,2,Female,3,3,Manufacturing Director,2,Single,8376,4,No,18,3,4,0,9,3,3,2,0,2,2,Recruit.net,30
7935,55,0,Non-Travel,Research & Development,8,Below college,Medical,4,Female,3,3,Manufacturing Director,2,Single,8376,4,No,18,3,4,0,9,3,3,2,0,2,2,Recruit.net,46
5051,39,0,Travel_Rarely,Sales,6,Bachelor,Marketing,2,Female,3,3,Manufacturing Director,2,Single,8376,5,No,11,3,1,1,11,3,3,7,6,7,6,Company Website,28
9970,40,0,Travel_Frequently,Research & Development,6,Bachelor,Marketing,2,Female,3,3,Manufacturing Director,2,Single,8376,3,Yes,16,3,4,0,15,3,3,5,4,0,1,Recruit.net,25
5628,41,0,Travel_Rarely,Sales,6,Bachelor,Marketing,2,Female,3,3,Manufacturing Director,2,Single,8376,9,No,14,3,1,0,4,3,3,2,2,2,0,Jora,37
2873,44,0,Travel_Rarely,Research & Development,6,Bachelor,Marketing,2,Female,3,3,Manufacturing Director,2,Single,8376,1,No,22,4,2,1,20,3,3,1,0,0,0,Recruit.net,24
1121,45,0,Non-Travel,Sales,6,Bachelor,Marketing,2,Female,3,3,Manufacturing Director,2,Single,8376,5,No,12,3,4,3,5,2,3,0,0,0,0,Adzuna,40
6807,45,0,Non-Travel,Research & Development,6,Bachelor,Marketing,2,Female,3,3,Manufacturing Director,2,Single,8376,4,Yes,12,3,2,0,4,2,2,4,3,1,2,Adzuna,41
9918,47,0,Travel_Rarely,Research & Development,6,Bachelor,Marketing,2,Female,3,3,Manufacturing Director,2,Single,8376,4,No,12,3,1,1,11,3,2,8,7,1,1,LinkedIn,36
8389,55,0,Non-Travel,Research & Development,8,Below college,Medical,4,Female,3,3,Manufacturing Director,1,Married,10008,1,Yes,14,3,4,0,31,3,3,2,0,2,2,Recruit.net,24
8347,46,0,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,3,4,Manager,2,Married,16606,8,No,12,3,4,1,23,2,4,13,12,5,1,Adzuna,23
9499,59,0,Travel_Rarely,Research & Development,18,Master,Medical,4,Female,3,4,Manager,2,Married,16606,8,No,12,3,4,1,23,2,4,13,12,5,1,Adzuna,36
8746,35,0,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,4,Female,2,3,Healthcare Representative,2,Single,8606,1,No,19,3,4,0,11,3,1,11,8,3,3,GlassDoor,24
7982,34,0,Travel_Frequently,Research & Development,19,Bachelor,Medical,4,Female,2,3,Healthcare Representative,2,Single,8606,1,No,19,3,4,0,11,3,1,11,8,3,3,GlassDoor,23
5045,34,0,Travel_Frequently,Research & Development,19,Bachelor,Medical,4,Female,3,1,Laboratory Technician,4,Single,2795,1,Yes,24,3,1,2,7,2,3,5,2,1,4,GlassDoor,27
4216,23,0,Travel_Rarely,Research & Development,20,Below college,Life Sciences,1,Male,3,2,Laboratory Technician,3,Single,2272,0,No,14,3,2,0,5,2,3,4,3,1,2,Company Website,18
5827,28,0,Travel_Frequently,Research & Development,1,Master,Medical,4,Male,3,2,Laboratory Technician,3,Single,2272,0,No,14,3,2,0,5,2,3,4,3,1,2,Company Website,23
5848,42,0,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,3,1,Laboratory Technician,1,Single,2018,3,No,14,3,2,0,15,3,1,5,4,1,0,Indeed,27
5267,34,0,Travel_Rarely,Sales,1,Bachelor,Technical Degree,4,Male,2,3,Sales Executive,3,Married,7083,1,Yes,14,3,4,0,10,3,3,10,9,8,6,Adzuna,24
9223,44,1,Travel_Rarely,Research & Development,15,Bachelor,Medical,4,Male,2,3,Sales Executive,3,Married,7083,1,Yes,14,4,4,0,10,3,3,10,9,8,6,Adzuna,34
6986,31,1,Travel_Frequently,Research & Development,3,Bachelor,Life Sciences,4,Female,3,1,Research Scientist,3,Single,4084,1,No,12,3,1,0,7,2,1,7,2,7,7,GlassDoor,24
4948,51,0,Travel_Frequently,Research & Development,6,College,Medical,4,Female,3,1,Research Scientist,3,Single,4084,1,No,12,4,1,0,7,2,1,7,2,7,7,GlassDoor,44
5014,50,0,Travel_Frequently,Research & Development,22,Doctor,Medical,3,Male,1,4,Research Director,4,Single,14411,1,Yes,13,3,4,0,32,2,3,32,6,13,9,Company Website,18
4260,34,0,Travel_Rarely,Sales,7,College,Technical Degree,2,Male,3,1,Sales Representative,3,Married,2308,0,Yes,25,3,2,1,12,4,3,11,10,5,7,Indeed,22
2736,25,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,1,Sales Representative,3,Married,2308,0,Yes,25,3,2,1,12,4,3,11,10,5,7,Indeed,13
6279,42,0,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,2,1,Laboratory Technician,2,Married,4841,4,No,14,3,2,1,4,3,3,1,0,0,0,Jora,38
5695,32,0,Travel_Rarely,Sales,8,Bachelor,Medical,4,Male,2,1,Laboratory Technician,2,Married,4841,4,No,14,3,2,1,4,3,3,1,0,0,0,Jora,28
4969,37,0,Travel_Rarely,Research & Development,13,Bachelor,Medical,1,Male,3,2,Research Scientist,4,Married,4285,1,No,17,3,1,0,10,2,3,10,8,3,7,LinkedIn,27
5961,45,0,Travel_Frequently,Research & Development,25,Bachelor,Medical,4,Male,3,2,Research Scientist,4,Married,4285,1,No,17,3,1,0,10,2,3,10,8,3,7,LinkedIn,35
8003,37,0,Travel_Rarely,Research & Development,13,Bachelor,Medical,1,Male,3,3,Healthcare Representative,1,Married,8321,0,Yes,13,3,1,0,10,2,3,10,8,3,7,LinkedIn,27
9071,29,0,Travel_Rarely,Research & Development,8,Below college,Other,3,Female,1,2,Healthcare Representative,1,Married,9715,3,No,13,3,3,1,9,3,3,7,7,0,7,Company Website,20
8200,39,0,Travel_Rarely,Research & Development,13,Master,Medical,4,Female,1,2,Healthcare Representative,1,Married,9715,3,No,13,3,3,1,9,3,3,7,7,0,7,Company Website,30
5262,33,0,Travel_Rarely,Research & Development,25,Bachelor,Life Sciences,4,Male,2,2,Manufacturing Director,2,Single,4320,1,No,13,3,4,0,5,2,3,5,3,0,2,Company Website,28
8043,39,1,Travel_Rarely,Research & Development,23,Bachelor,Medical,4,Male,2,2,Manufacturing Director,2,Single,4320,1,No,13,3,4,0,5,2,3,5,3,0,2,Company Website,34
3637,45,0,Travel_Rarely,Research & Development,28,Bachelor,Technical Degree,4,Male,3,1,Research Scientist,4,Married,2132,4,No,20,3,4,1,8,3,3,5,4,0,3,Company Website,37
7574,30,0,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,3,1,Research Scientist,4,Married,2132,4,No,20,3,4,1,8,3,3,5,4,0,3,Company Website,22
3617,42,0,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,4,Male,3,3,Healthcare Representative,4,Married,10124,2,Yes,14,3,3,1,24,3,1,20,8,13,9,Seek,18
8283,41,0,Non-Travel,Sales,10,College,Medical,4,Male,3,3,Healthcare Representative,4,Married,10124,2,Yes,14,3,3,1,24,3,1,20,8,13,9,Seek,17
5539,40,0,Travel_Rarely,Sales,9,College,Medical,1,Male,3,2,Sales Executive,1,Married,5473,0,No,12,3,4,0,9,5,4,8,4,7,1,Recruit.net,31
8274,55,0,Travel_Rarely,Research & Development,2,College,Medical,4,Male,3,2,Sales Executive,1,Married,5473,0,No,12,3,4,0,9,5,4,8,4,7,1,Recruit.net,46
6330,33,0,Travel_Rarely,Research & Development,28,Master,Life Sciences,2,Male,3,2,Laboratory Technician,3,Married,5207,1,Yes,12,4,2,1,15,3,3,15,14,5,7,Seek,18
4133,34,0,Travel_Rarely,Sales,15,College,Medical,4,Male,3,2,Laboratory Technician,3,Married,5207,1,Yes,12,3,2,1,15,3,3,15,14,5,7,Seek,19
2055,40,0,Travel_Rarely,Human Resources,6,College,Medical,3,Male,3,4,Manager,4,Single,16437,1,Yes,21,3,4,0,21,2,3,21,7,7,7,Jora,19
5787,25,0,Travel_Rarely,Research & Development,19,Below college,Medical,4,Male,3,4,Manager,4,Single,16437,1,Yes,21,3,4,0,21,2,3,21,7,7,7,Jora,4
8713,24,0,Travel_Rarely,Research & Development,21,College,Technical Degree,3,Male,2,1,Laboratory Technician,1,Divorced,2296,0,No,14,4,2,3,2,3,3,1,1,0,0,Referral,22
9519,58,1,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,2,1,Laboratory Technician,1,Divorced,2296,0,No,14,3,2,3,2,3,3,1,1,0,0,Referral,56
6517,40,0,Non-Travel,Research & Development,8,College,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,4069,3,Yes,18,3,3,0,8,2,3,2,2,2,2,Recruit.net,32
1474,27,0,Travel_Rarely,Sales,11,Bachelor,Medical,4,Male,3,2,Healthcare Representative,4,Divorced,4069,3,Yes,18,3,3,0,8,2,3,2,2,2,2,Recruit.net,19
2733,45,0,Travel_Rarely,Research & Development,1,Master,Technical Degree,1,Male,3,3,Healthcare Representative,2,Divorced,7441,1,No,12,3,1,3,10,4,3,10,8,7,7,Seek,35
9728,35,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,3,Healthcare Representative,2,Divorced,7441,1,No,12,3,1,3,10,4,3,10,8,7,7,Seek,25
3384,35,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,3,Healthcare Representative,2,Divorced,17924,1,No,11,3,2,1,9,3,3,4,2,1,3,Jora,26
6892,35,0,Travel_Rarely,Sales,28,Master,Life Sciences,2,Female,2,1,Sales Representative,3,Married,2430,0,No,23,3,1,2,6,5,3,5,3,4,2,Jora,29
8398,40,0,Travel_Rarely,Research & Development,2,Below college,Medical,4,Female,2,1,Sales Representative,3,Married,2430,0,No,23,3,1,2,6,5,3,5,3,4,2,Jora,34
8613,32,0,Travel_Rarely,Research & Development,5,College,Life Sciences,4,Female,2,2,Research Scientist,2,Married,5878,3,No,12,3,1,1,12,2,3,7,1,2,5,LinkedIn,20
6611,34,0,Travel_Rarely,Research & Development,29,Bachelor,Medical,4,Female,2,2,Research Scientist,2,Married,5878,3,No,12,3,1,1,12,2,3,7,1,2,5,LinkedIn,22
6599,32,0,Travel_Rarely,Research & Development,5,College,Life Sciences,4,Female,2,2,Research Scientist,2,Married,17924,1,No,11,3,2,1,9,3,3,4,2,1,3,Jora,23
7511,32,0,Travel_Rarely,Research & Development,5,College,Life Sciences,4,Female,2,2,Research Scientist,2,Married,8392,1,No,16,3,3,1,10,2,3,10,7,0,7,Company Website,22
4045,36,0,Travel_Rarely,Sales,2,Master,Life Sciences,3,Male,3,1,Sales Representative,4,Single,2644,3,Yes,21,3,4,0,7,3,2,3,2,1,2,Recruit.net,29
3102,31,1,Travel_Rarely,Research & Development,22,Master,Medical,4,Male,3,1,Sales Representative,4,Single,2644,3,Yes,21,3,4,0,7,3,2,3,2,1,2,Recruit.net,24
3780,48,0,Travel_Rarely,Sales,16,Master,Life Sciences,3,Female,3,2,Sales Executive,3,Divorced,6439,8,No,14,4,3,1,18,2,3,8,7,7,7,Seek,30
9597,52,0,Travel_Frequently,Research & Development,28,College,Medical,4,Female,3,2,Sales Executive,3,Divorced,6439,8,No,14,3,3,1,18,2,3,8,7,7,7,Seek,34
3948,29,0,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,3,Male,4,1,Research Scientist,3,Married,2451,6,No,18,3,1,2,5,2,2,1,0,0,0,Adzuna,24
5036,43,0,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Male,4,1,Research Scientist,3,Married,2451,6,No,18,3,1,2,5,2,2,1,0,0,0,Adzuna,38
5306,33,0,Travel_Rarely,Sales,8,Master,Life Sciences,1,Male,3,2,Sales Executive,1,Married,6392,2,No,13,4,4,1,8,6,1,2,2,2,2,GlassDoor,25
9095,26,0,Travel_Rarely,Research & Development,2,Below college,Medical,4,Male,3,2,Sales Executive,1,Married,6392,2,No,13,3,4,1,8,6,1,2,2,2,2,GlassDoor,18
8133,30,1,Travel_Rarely,Sales,1,Bachelor,Life Sciences,2,Male,2,2,Sales Executive,1,Married,9714,1,No,11,3,4,1,10,4,3,10,8,6,7,Company Website,20
4958,37,0,Travel_Rarely,Research & Development,11,Bachelor,Medical,4,Male,2,2,Sales Executive,1,Married,9714,1,No,11,3,4,1,10,4,3,10,8,6,7,Company Website,27
6761,37,0,Travel_Rarely,Research & Development,11,Bachelor,Medical,4,Male,2,2,Healthcare Representative,4,Divorced,5731,0,No,13,3,4,1,10,4,3,10,8,6,7,Company Website,27
2823,38,0,Travel_Frequently,Human Resources,10,Master,Human Resources,3,Male,3,2,Human Resources,3,Married,6077,3,No,11,3,3,0,10,2,3,6,3,1,2,Indeed,28
4559,54,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,2,Human Resources,3,Married,6077,3,No,11,3,3,0,10,2,3,6,3,1,2,Indeed,44
7368,35,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,2,1,Laboratory Technician,1,Single,2450,1,No,19,4,2,0,3,3,3,3,0,1,2,Adzuna,32
9718,58,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,2,1,Laboratory Technician,1,Single,2450,1,No,19,3,2,0,3,3,3,3,0,1,2,Adzuna,55
4383,30,0,Travel_Rarely,Sales,29,Master,Technical Degree,3,Male,3,3,Sales Executive,2,Married,9250,3,No,12,3,2,1,9,3,3,4,2,1,3,GlassDoor,21
8476,55,0,Travel_Rarely,Research & Development,1,Master,Medical,4,Male,3,3,Sales Executive,2,Married,9250,3,No,12,3,2,1,9,3,3,4,2,1,3,GlassDoor,46
3947,35,1,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,2074,1,Yes,12,4,4,1,1,2,3,1,0,0,0,Company Website,34
1316,47,0,Travel_Rarely,Research & Development,2,Master,Medical,4,Female,3,1,Laboratory Technician,1,Divorced,2074,1,Yes,12,3,4,1,1,2,3,1,0,0,0,Company Website,46
8176,53,1,Travel_Rarely,Research & Development,2,Doctor,Technical Degree,3,Female,2,3,Manufacturing Director,4,Married,10169,0,No,16,3,2,1,34,4,3,33,7,1,9,Indeed,19
1247,38,1,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,3,2,Manufacturing Director,2,Married,4855,4,No,11,3,1,2,7,2,3,5,2,1,4,Jora,31
6556,41,0,Travel_Rarely,Research & Development,5,Doctor,Medical,4,Male,3,2,Manufacturing Director,2,Married,4855,4,No,11,3,1,2,7,2,3,5,2,1,4,Jora,34
9695,32,0,Non-Travel,Research & Development,1,Master,Technical Degree,4,Male,3,2,Research Scientist,1,Married,4087,4,No,14,3,2,1,9,3,2,6,5,1,2,LinkedIn,23
3858,45,0,Travel_Rarely,Research & Development,20,Bachelor,Medical,4,Male,3,2,Research Scientist,1,Married,4087,4,No,14,3,2,1,9,3,2,6,5,1,2,LinkedIn,36
6681,48,0,Travel_Rarely,Research & Development,15,Master,Other,3,Female,3,1,Research Scientist,1,Married,2367,8,No,12,3,4,1,10,3,2,8,2,7,6,Recruit.net,38
8527,31,0,Travel_Rarely,Human Resources,8,College,Medical,4,Female,3,1,Research Scientist,1,Married,2367,8,No,12,3,4,1,10,3,2,8,2,7,6,Recruit.net,21
1658,34,0,Travel_Rarely,Research & Development,7,Master,Medical,1,Male,3,1,Research Scientist,4,Single,2972,1,No,13,4,3,0,1,4,1,1,0,0,0,Adzuna,33
9824,40,0,Non-Travel,Research & Development,8,Below college,Medical,4,Male,3,1,Research Scientist,4,Single,2972,1,No,13,3,3,0,1,4,1,1,0,0,0,Adzuna,39
7621,53,0,Travel_Rarely,Research & Development,24,Master,Technical Degree,3,Male,2,3,Healthcare Representative,4,Married,7005,0,No,15,3,3,0,11,2,3,4,3,1,2,GlassDoor,42
1344,34,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,2,Male,3,2,Research Scientist,4,Married,5484,9,No,17,3,2,1,9,3,2,2,2,2,1,Company Website,25
8118,26,0,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Female,3,1,Research Scientist,4,Married,2061,1,No,21,3,1,0,1,5,3,1,0,0,0,Indeed,25
7969,40,0,Travel_Rarely,Research & Development,2,Bachelor,Medical,4,Female,3,1,Research Scientist,4,Married,2061,1,No,21,3,1,0,1,5,3,1,0,0,0,Indeed,39
8482,38,0,Travel_Rarely,Sales,14,Bachelor,Life Sciences,3,Male,3,2,Sales Executive,2,Married,9924,0,No,11,3,4,1,10,3,3,9,8,7,7,Adzuna,28
9417,33,0,Travel_Frequently,Sales,7,Bachelor,Medical,4,Male,3,2,Sales Executive,2,Married,9924,0,No,11,3,4,1,10,3,3,9,8,7,7,Adzuna,23
8916,38,0,Travel_Rarely,Sales,16,Bachelor,Life Sciences,2,Female,3,2,Sales Executive,2,Single,4198,2,No,12,4,2,0,8,5,4,3,2,1,2,GlassDoor,30
5652,42,0,Travel_Frequently,Research & Development,9,College,Medical,4,Female,3,2,Sales Executive,2,Single,4198,2,No,12,3,2,0,8,5,4,3,2,1,2,GlassDoor,34
7512,36,0,Travel_Rarely,Sales,1,Master,Life Sciences,2,Female,3,2,Sales Executive,3,Single,6815,6,No,13,4,1,0,15,5,3,1,0,0,0,Company Website,21
7438,34,0,Travel_Frequently,Research & Development,15,Bachelor,Medical,4,Female,3,2,Sales Executive,3,Single,6815,6,No,13,3,1,0,15,5,3,1,0,0,0,Company Website,19
7204,29,0,Travel_Rarely,Research & Development,3,Below college,Medical,2,Male,3,1,Laboratory Technician,1,Single,4723,1,Yes,18,3,4,0,10,3,3,10,9,1,5,Company Website,19
9987,34,1,Travel_Rarely,Sales,24,Master,Medical,4,Male,3,1,Laboratory Technician,1,Single,4723,1,Yes,18,3,4,0,10,3,3,10,9,1,5,Company Website,24
2899,35,0,Travel_Rarely,Research & Development,10,Master,Medical,1,Female,3,2,Healthcare Representative,3,Single,6142,3,Yes,16,3,3,0,10,4,3,5,2,0,4,Company Website,25
8025,24,1,Travel_Frequently,Research & Development,9,Bachelor,Medical,4,Female,3,2,Healthcare Representative,3,Single,6142,3,Yes,16,3,3,0,10,4,3,5,2,0,4,Company Website,14
4259,39,0,Travel_Rarely,Sales,6,Bachelor,Medical,4,Male,4,3,Sales Executive,3,Married,8237,2,No,11,3,1,1,11,3,3,7,6,7,6,Company Website,28
3711,44,0,Travel_Frequently,Research & Development,2,Below college,Life Sciences,4,Male,4,3,Sales Executive,3,Married,8237,4,No,11,4,1,1,11,3,3,7,6,7,6,Company Website,33
3800,29,0,Travel_Frequently,Research & Development,2,Below college,Life Sciences,1,Male,3,2,Healthcare Representative,4,Divorced,8853,1,No,19,4,4,1,6,0,4,6,4,1,3,Company Website,23
7689,33,0,Travel_Rarely,Research & Development,4,Master,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,8853,0,No,19,3,4,1,6,0,4,6,4,1,3,Company Website,27
1843,50,0,Travel_Rarely,Sales,9,Bachelor,Marketing,3,Male,3,5,Manager,3,Married,19331,4,Yes,16,3,3,1,27,2,3,1,0,0,0,Company Website,23
9898,47,0,Travel_Rarely,Sales,14,Bachelor,Medical,4,Male,3,5,Manager,3,Married,19331,4,Yes,16,3,3,1,27,2,3,1,0,0,0,Company Website,20
4406,23,0,Travel_Rarely,Research & Development,10,Bachelor,Technical Degree,4,Male,4,1,Research Scientist,3,Married,2073,2,No,16,3,4,1,4,2,3,2,2,2,2,Adzuna,19
4873,28,1,Travel_Frequently,Research & Development,2,College,Medical,4,Male,4,1,Research Scientist,3,Married,2073,2,No,16,3,4,1,4,2,3,2,2,2,2,Adzuna,24
4501,36,0,Travel_Frequently,Research & Development,6,Master,Life Sciences,1,Male,4,2,Laboratory Technician,1,Married,5562,3,Yes,13,4,4,1,9,3,3,3,2,0,2,GlassDoor,27
8323,49,0,Travel_Rarely,Research & Development,3,College,Medical,4,Male,4,2,Laboratory Technician,1,Married,5562,3,Yes,13,3,4,1,9,3,3,3,2,0,2,GlassDoor,40
1798,42,0,Travel_Rarely,Research & Development,9,College,Other,4,Male,2,5,Manager,4,Single,19613,8,No,22,3,4,0,24,2,3,1,0,0,1,Seek,18
9013,32,0,Travel_Rarely,Research & Development,10,Bachelor,Medical,4,Male,2,5,Manager,4,Single,19613,1,No,22,3,4,0,24,2,3,1,0,0,1,Seek,8
7582,35,0,Travel_Rarely,Research & Development,28,Bachelor,Life Sciences,2,Male,4,2,Laboratory Technician,3,Married,3407,1,No,17,3,4,2,10,3,2,10,9,6,8,Indeed,25
9269,34,0,Travel_Frequently,Research & Development,10,Master,Technical Degree,4,Male,2,2,Healthcare Representative,3,Married,5063,1,No,14,3,2,1,8,3,2,8,2,7,7,Jora,26
6956,50,0,Travel_Frequently,Research & Development,22,Doctor,Other,4,Male,2,2,Healthcare Representative,3,Married,5063,0,No,14,4,2,1,8,3,2,8,2,7,7,Jora,42
1856,40,0,Travel_Rarely,Sales,14,College,Life Sciences,4,Female,3,2,Sales Executive,1,Married,4639,1,No,15,4,3,1,5,2,3,5,4,1,2,LinkedIn,35
2485,42,0,Travel_Rarely,Research & Development,2,Bachelor,Medical,4,Female,3,2,Sales Executive,1,Married,4639,1,No,15,3,3,1,5,2,3,5,4,1,2,LinkedIn,37
5383,43,0,Travel_Rarely,Research & Development,27,Bachelor,Technical Degree,4,Male,4,1,Laboratory Technician,2,Divorced,4876,5,No,12,3,3,1,8,0,3,6,4,0,2,Referral,35
8381,37,0,Travel_Rarely,Research & Development,13,Bachelor,Medical,4,Male,4,1,Laboratory Technician,2,Divorced,4876,5,No,12,3,3,1,8,0,3,6,4,0,2,Referral,29
9061,35,0,Travel_Rarely,Research & Development,7,College,Life Sciences,3,Male,2,1,Laboratory Technician,4,Married,2690,1,No,18,3,4,1,1,5,2,1,0,0,1,Adzuna,34
9181,40,0,Travel_Rarely,Sales,9,College,Medical,4,Male,2,1,Laboratory Technician,4,Married,2690,1,No,18,3,4,1,1,5,2,1,0,0,1,Adzuna,39
7746,46,0,Travel_Rarely,Sales,1,Master,Life Sciences,4,Male,4,4,Manager,1,Single,17567,1,No,15,4,2,0,27,5,1,26,0,0,12,GlassDoor,19
1980,40,0,Travel_Rarely,Human Resources,6,College,Medical,4,Male,4,4,Manager,1,Single,17567,1,No,15,3,2,0,27,5,1,26,0,0,12,GlassDoor,13
4586,28,1,Travel_Rarely,Research & Development,24,Bachelor,Medical,3,Male,3,1,Laboratory Technician,2,Married,2408,1,Yes,17,3,3,3,1,3,3,1,1,0,0,Company Website,27
6886,35,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,1,Laboratory Technician,2,Married,2408,1,Yes,17,3,3,3,1,3,3,1,1,0,0,Company Website,34
2168,22,0,Non-Travel,Research & Development,26,College,Other,2,Female,2,1,Research Scientist,3,Married,2814,1,Yes,14,3,2,0,4,2,2,4,2,1,3,Indeed,18
6738,38,1,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Female,2,1,Research Scientist,3,Married,2814,2,Yes,14,3,2,0,4,2,2,4,2,1,3,Indeed,34
1820,50,0,Travel_Frequently,Research & Development,20,Doctor,Medical,2,Male,3,4,Healthcare Representative,3,Married,11245,2,Yes,15,3,3,1,32,3,3,30,8,12,13,Adzuna,18
3886,34,0,Travel_Rarely,Research & Development,7,Master,Marketing,4,Male,3,4,Healthcare Representative,3,Married,11245,0,Yes,15,3,3,1,32,3,3,30,8,12,13,Adzuna,2
6651,32,0,Travel_Rarely,Research & Development,5,Master,Other,2,Female,4,1,Research Scientist,4,Married,3312,3,No,17,4,4,2,6,3,3,3,2,0,2,GlassDoor,26
5986,29,0,Travel_Rarely,Research & Development,3,Below college,Medical,4,Female,4,1,Research Scientist,4,Married,3312,3,No,17,4,4,2,6,3,3,3,2,0,2,GlassDoor,23
3322,32,0,Travel_Rarely,Research & Development,5,Master,Life Sciences,2,Female,4,1,Research Scientist,4,Married,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,Recruit.net,22
5569,44,0,Travel_Rarely,Research & Development,7,Bachelor,Medical,2,Female,3,5,Research Director,4,Divorced,19049,0,Yes,14,3,4,1,23,4,2,22,7,1,10,Company Website,21
9129,35,0,Travel_Rarely,Research & Development,10,Master,Medical,4,Female,3,5,Research Director,4,Divorced,19049,0,Yes,14,3,4,1,23,4,2,22,7,1,10,Company Website,12
3490,30,0,Travel_Rarely,Research & Development,7,Bachelor,Medical,2,Male,2,1,Research Scientist,2,Married,2141,1,No,12,3,2,1,6,3,2,6,4,1,1,Indeed,24
2726,39,0,Travel_Rarely,Sales,6,Bachelor,Medical,4,Male,2,1,Research Scientist,2,Married,2141,1,No,12,3,2,1,6,3,2,6,4,1,1,Indeed,33
4199,28,1,Travel_Rarely,Research & Development,24,Bachelor,Medical,4,Female,1,2,Laboratory Technician,1,Single,5769,1,Yes,14,3,1,0,10,3,3,10,7,1,4,Jora,18
7397,45,0,Travel_Rarely,Research & Development,5,Doctor,Life Sciences,3,Female,1,2,Laboratory Technician,1,Single,5769,1,Yes,14,3,1,0,10,3,3,10,7,1,4,Jora,35
2082,45,0,Non-Travel,Sales,26,Bachelor,Marketing,1,Male,2,2,Sales Executive,1,Married,4385,1,No,15,3,1,1,10,2,3,10,7,4,5,LinkedIn,35
2248,50,0,Travel_Frequently,Research & Development,20,Doctor,Medical,4,Male,2,2,Sales Executive,1,Married,4385,1,No,15,3,1,1,10,2,3,10,7,4,5,LinkedIn,40
6745,31,0,Travel_Frequently,Sales,2,Master,Other,4,Male,3,2,Sales Executive,1,Single,5332,7,No,13,3,4,0,10,3,3,5,2,0,3,Recruit.net,21
3238,44,0,Travel_Rarely,Research & Development,7,Bachelor,Medical,4,Male,3,2,Sales Executive,1,Single,5332,7,No,13,3,4,0,10,3,3,5,2,0,3,Recruit.net,34
7208,36,0,Travel_Rarely,Research & Development,12,Master,Life Sciences,3,Female,3,2,Manufacturing Director,3,Married,4663,9,Yes,12,3,2,2,7,2,3,3,2,1,1,Seek,29
2768,30,0,Travel_Rarely,Research & Development,7,Bachelor,Medical,4,Female,3,2,Manufacturing Director,3,Married,4663,9,Yes,12,3,2,2,7,2,3,3,2,1,1,Seek,23
7370,34,0,Travel_Frequently,Research & Development,10,Master,Life Sciences,3,Male,4,2,Manufacturing Director,4,Divorced,4724,1,No,13,3,1,1,9,3,3,9,7,7,2,Jora,25
6522,45,0,Travel_Rarely,Research & Development,5,Doctor,Medical,4,Male,4,2,Manufacturing Director,4,Divorced,4724,1,No,13,3,1,1,9,3,3,9,7,7,2,Jora,36
3910,34,0,Travel_Frequently,Research & Development,10,Master,Medical,3,Male,3,1,Laboratory Technician,4,Single,2795,1,Yes,24,3,1,2,7,2,3,5,2,1,4,Jora,27
7333,49,0,Travel_Rarely,Research & Development,25,Master,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3211,1,No,14,3,4,1,10,3,2,9,6,1,4,LinkedIn,39
